product_id,product_name,category,subcategory,price_min,price_max,item_type,weight,tags
ON0520,Body Lotion Large,BeautySkincare,Body Lotion,42947,72717,online,0.088,"body,lotion"
ON0521,Clay Mask V2,BeautySkincare,Clay Mask,22690,233177,online,0.112,"clay,mask"
ON0522,Hand Cream,BeautySkincare,Hand Cream,13155,25993,online,0.024,"hand,cream"
ON0523,Lip Tint V2,BeautySkincare,Lip Tint,19012,65679,online,0.15,"lip,tint"
ON0524,Hand Cream Large,BeautySkincare,Hand Cream,35230,54238,online,0.114,"hand,cream"
ON0525,Face Toner Large,BeautySkincare,Face Toner,39155,150153,online,0.185,"face,toner"
ON0526,Lip Tint Set,BeautySkincare,Lip Tint,48932,282544,online,0.012,"lip,tint"
ON0527,Sheet Mask Small,BeautySkincare,Sheet Mask,34798,117736,online,0.163,"sheet,mask"
ON0528,Moisturizer Gel Limited,BeautySkincare,Moisturizer Gel,32379,265249,online,0.17,"moisturizer,gel"
ON0529,Serum Niacinamide Small,BeautySkincare,Serum Niacinamide,30456,254550,online,0.131,"serum,niacinamide"
ON0530,Sunscreen SPF 50 Set,BeautySkincare,Sunscreen SPF 50,45866,177773,online,0.011,"sunscreen,spf,50"
ON0531,Serum Niacinamide,BeautySkincare,Serum Niacinamide,47357,254367,online,0.192,"serum,niacinamide"
ON0532,Shampoo Premium Premium,BeautySkincare,Shampoo Premium,34973,177407,online,0.197,"shampoo,premium"
ON0533,Serum Retinol Large,BeautySkincare,Serum Retinol,44038,68951,online,0.038,"serum,retinol"
ON0534,Lip Tint,BeautySkincare,Lip Tint,28673,90366,online,0.099,"lip,tint"
ON0535,Face Toner Pro,BeautySkincare,Face Toner,38737,45824,online,0.138,"face,toner"
ON0536,Face Wash V2,BeautySkincare,Face Wash,23904,45429,online,0.192,"face,wash"
ON0537,Cleansing Balm Premium,BeautySkincare,Cleansing Balm,47256,264866,online,0.04,"cleansing,balm"
ON0538,Body Lotion Pro,BeautySkincare,Body Lotion,33095,61940,online,0.11,"body,lotion"
ON0539,Shampoo Premium Limited,BeautySkincare,Shampoo Premium,28221,143292,online,0.033,"shampoo,premium"
ON0540,Hair Serum Pro,BeautySkincare,Hair Serum,43047,153872,online,0.183,"hair,serum"
ON0541,Moisturizer Gel V2,BeautySkincare,Moisturizer Gel,37718,247641,online,0.107,"moisturizer,gel"
ON0542,Body Lotion Premium,BeautySkincare,Body Lotion,12588,97498,online,0.192,"body,lotion"
ON0543,Shampoo Premium Limited,BeautySkincare,Shampoo Premium,42057,146933,online,0.187,"shampoo,premium"
ON0544,Lip Tint V2,BeautySkincare,Lip Tint,30956,252367,online,0.086,"lip,tint"
ON0545,Sheet Mask Small,BeautySkincare,Sheet Mask,22821,34330,online,0.022,"sheet,mask"
ON0546,Lip Tint Small,BeautySkincare,Lip Tint,13389,258800,online,0.157,"lip,tint"
ON0547,Face Wash Set,BeautySkincare,Face Wash,36887,267744,online,0.079,"face,wash"
ON0548,Cleansing Balm Pro,BeautySkincare,Cleansing Balm,10281,173539,online,0.055,"cleansing,balm"
ON0549,Moisturizer Gel Large,BeautySkincare,Moisturizer Gel,18202,172775,online,0.095,"moisturizer,gel"
ON0550,Hair Serum,BeautySkincare,Hair Serum,12118,56799,online,0.168,"hair,serum"
ON0551,Non-stick Frypan Limited,HomeLiving,Non-stick Frypan,30413,58554,online,0.013,"non-stick,frypan"
ON0552,Wall Shelf Set,HomeLiving,Wall Shelf,39645,75573,online,0.161,"wall,shelf"
ON0553,Pillow Cover Set Limited,HomeLiving,Pillow Cover Set,37204,112885,online,0.107,"pillow,cover,set"
ON0554,Pillow Cover Set Premium,HomeLiving,Pillow Cover Set,13020,182268,online,0.079,"pillow,cover,set"
ON0555,Wall Shelf V2,HomeLiving,Wall Shelf,13107,151874,online,0.141,"wall,shelf"
ON0556,Storage Box Pro,HomeLiving,Storage Box,14570,126821,online,0.037,"storage,box"
ON0557,Desk Organizer Limited,HomeLiving,Desk Organizer,32301,64465,online,0.034,"desk,organizer"
ON0558,Floor Mat Pro,HomeLiving,Floor Mat,38689,47745,online,0.068,"floor,mat"
ON0559,Non-stick Frypan V2,HomeLiving,Non-stick Frypan,48526,230781,online,0.024,"non-stick,frypan"
ON0560,Storage Box Large,HomeLiving,Storage Box,17030,29263,online,0.197,"storage,box"
ON0561,Wall Shelf Set,HomeLiving,Wall Shelf,15648,101096,online,0.086,"wall,shelf"
ON0562,Wall Shelf Limited,HomeLiving,Wall Shelf,16399,52306,online,0.094,"wall,shelf"
ON0563,Scented Candle Limited,HomeLiving,Scented Candle,22831,143611,online,0.132,"scented,candle"
ON0564,Wall Shelf Large,HomeLiving,Wall Shelf,43171,90573,online,0.039,"wall,shelf"
ON0565,Scented Candle Limited,HomeLiving,Scented Candle,11410,219538,online,0.182,"scented,candle"
ON0566,Soft Blanket Small,HomeLiving,Soft Blanket,15204,222778,online,0.146,"soft,blanket"
ON0567,Desk Organizer,HomeLiving,Desk Organizer,17574,55677,online,0.13,"desk,organizer"
ON0568,Non-stick Frypan Small,HomeLiving,Non-stick Frypan,24548,267424,online,0.068,"non-stick,frypan"
ON0569,Non-stick Frypan Pro,HomeLiving,Non-stick Frypan,10338,189214,online,0.18,"non-stick,frypan"
ON0570,Desk Organizer Set,HomeLiving,Desk Organizer,24762,189091,online,0.05,"desk,organizer"
ON0571,Water Bottle 1L,HomeLiving,Water Bottle 1L,40499,186340,online,0.069,"water,bottle,1l"
ON0572,Pillow Cover Set Premium,HomeLiving,Pillow Cover Set,11369,168541,online,0.073,"pillow,cover,set"
ON0573,Desk Organizer Limited,HomeLiving,Desk Organizer,11292,34196,online,0.032,"desk,organizer"
ON0574,Non-stick Frypan Limited,HomeLiving,Non-stick Frypan,15330,242245,online,0.045,"non-stick,frypan"
ON0575,Water Bottle 1L Large,HomeLiving,Water Bottle 1L,11808,250200,online,0.014,"water,bottle,1l"
ON0576,Storage Box V2,HomeLiving,Storage Box,17839,93591,online,0.061,"storage,box"
ON0577,Desk Organizer V2,HomeLiving,Desk Organizer,11250,231065,online,0.1,"desk,organizer"
ON0578,Aesthetic Mug Limited,HomeLiving,Aesthetic Mug,34911,43910,online,0.091,"aesthetic,mug"
ON0579,Desk Organizer Small,HomeLiving,Desk Organizer,15920,240568,online,0.091,"desk,organizer"
ON0580,Aesthetic Mug Large,HomeLiving,Aesthetic Mug,43381,131875,online,0.072,"aesthetic,mug"
ON0581,Wall Shelf Set,HomeLiving,Wall Shelf,31921,115764,online,0.16,"wall,shelf"
ON0582,Water Bottle 1L Set,HomeLiving,Water Bottle 1L,19003,35704,online,0.024,"water,bottle,1l"
ON0583,Water Bottle 1L Small,HomeLiving,Water Bottle 1L,47199,210635,online,0.013,"water,bottle,1l"
ON0584,Soft Blanket Premium,HomeLiving,Soft Blanket,36152,47506,online,0.088,"soft,blanket"
ON0585,LED Strip Light Limited,HomeLiving,LED Strip Light,13701,141678,online,0.032,"led,strip,light"
ON0586,Soft Blanket Small,HomeLiving,Soft Blanket,11377,259508,online,0.032,"soft,blanket"
ON0587,Storage Box Small,HomeLiving,Storage Box,25711,99942,online,0.086,"storage,box"
ON0588,Non-stick Frypan Set,HomeLiving,Non-stick Frypan,40526,233042,online,0.185,"non-stick,frypan"
ON0589,Pillow Cover Set Small,HomeLiving,Pillow Cover Set,44591,154349,online,0.143,"pillow,cover,set"
ON0590,Water Bottle 1L Limited,HomeLiving,Water Bottle 1L,34617,160932,online,0.135,"water,bottle,1l"
ON0591,Aesthetic Mug V2,HomeLiving,Aesthetic Mug,10506,57019,online,0.084,"aesthetic,mug"
ON0592,Mini Trash Bin,HomeLiving,Mini Trash Bin,27541,151569,online,0.161,"mini,trash,bin"
ON0593,Laundry Bag Pro,HomeLiving,Laundry Bag,27613,187905,online,0.121,"laundry,bag"
ON0594,Aesthetic Mug,HomeLiving,Aesthetic Mug,12947,196396,online,0.049,"aesthetic,mug"
ON0595,Mini Trash Bin Small,HomeLiving,Mini Trash Bin,16725,250934,online,0.155,"mini,trash,bin"
ON0596,Cutting Board Small,HomeLiving,Cutting Board,26239,158609,online,0.06,"cutting,board"
ON0597,Feather Duster Premium,HomeLiving,Feather Duster,42395,263833,online,0.166,"feather,duster"
ON0598,Water Bottle 1L Premium,HomeLiving,Water Bottle 1L,42059,91514,online,0.057,"water,bottle,1l"
ON0599,Storage Box Small,HomeLiving,Storage Box,22418,134272,online,0.128,"storage,box"
ON0600,Water Bottle 1L V2,HomeLiving,Water Bottle 1L,15884,71161,online,0.124,"water,bottle,1l"
ON0601,Water Bottle 1L Pro,HomeLiving,Water Bottle 1L,42311,63134,online,0.08,"water,bottle,1l"
ON0602,Floor Mat Large,HomeLiving,Floor Mat,28890,155822,online,0.184,"floor,mat"
ON0603,LED Strip Light Large,HomeLiving,LED Strip Light,47898,56743,online,0.101,"led,strip,light"
ON0604,Non-stick Frypan V2,HomeLiving,Non-stick Frypan,27566,107303,online,0.097,"non-stick,frypan"
ON0605,Storage Box,HomeLiving,Storage Box,25246,172752,online,0.023,"storage,box"
ON0606,Feather Duster Pro,HomeLiving,Feather Duster,21395,212471,online,0.19,"feather,duster"
ON0607,Water Bottle 1L Pro,HomeLiving,Water Bottle 1L,19858,167503,online,0.01,"water,bottle,1l"
ON0608,Soft Blanket Pro,HomeLiving,Soft Blanket,44436,143741,online,0.18,"soft,blanket"
ON0609,Aesthetic Mug Large,HomeLiving,Aesthetic Mug,13443,106395,online,0.192,"aesthetic,mug"
ON0610,Non-stick Frypan V2,HomeLiving,Non-stick Frypan,28295,163778,online,0.2,"non-stick,frypan"
ON0611,Scented Candle Large,HomeLiving,Scented Candle,28429,263653,online,0.138,"scented,candle"
ON0612,LED Strip Light Premium,HomeLiving,LED Strip Light,33560,211759,online,0.061,"led,strip,light"
ON0613,LED Strip Light Large,HomeLiving,LED Strip Light,12804,119887,online,0.088,"led,strip,light"
ON0614,Scented Candle Small,HomeLiving,Scented Candle,23225,186384,online,0.048,"scented,candle"
ON0615,Cutting Board Pro,HomeLiving,Cutting Board,19536,79048,online,0.182,"cutting,board"
ON0616,Pillow Cover Set Premium,HomeLiving,Pillow Cover Set,18917,70120,online,0.083,"pillow,cover,set"
ON0617,Mini Trash Bin V2,HomeLiving,Mini Trash Bin,20920,261520,online,0.144,"mini,trash,bin"
ON0618,Floor Mat Premium,HomeLiving,Floor Mat,47899,256549,online,0.157,"floor,mat"
ON0619,Feather Duster Pro,HomeLiving,Feather Duster,13846,201697,online,0.123,"feather,duster"
ON0620,Floor Mat,HomeLiving,Floor Mat,46440,182469,online,0.047,"floor,mat"
ON0621,Non-stick Frypan Pro,HomeLiving,Non-stick Frypan,26826,223173,online,0.121,"non-stick,frypan"
ON0622,Feather Duster Small,HomeLiving,Feather Duster,40979,127276,online,0.024,"feather,duster"
ON0623,Desk Organizer V2,HomeLiving,Desk Organizer,23438,185748,online,0.135,"desk,organizer"
ON0624,Cutting Board Large,HomeLiving,Cutting Board,31110,136135,online,0.062,"cutting,board"
ON0625,Mini Trash Bin Set,HomeLiving,Mini Trash Bin,21284,167926,online,0.068,"mini,trash,bin"
ON0626,Scented Candle V2,HomeLiving,Scented Candle,29182,61246,online,0.159,"scented,candle"
ON0627,Non-stick Frypan Set,HomeLiving,Non-stick Frypan,14859,67184,online,0.069,"non-stick,frypan"
ON0628,Non-stick Frypan Limited,HomeLiving,Non-stick Frypan,25465,209454,online,0.12,"non-stick,frypan"
ON0629,Cutting Board Premium,HomeLiving,Cutting Board,20120,162418,online,0.053,"cutting,board"
ON0630,Soft Blanket Premium,HomeLiving,Soft Blanket,17750,212801,online,0.167,"soft,blanket"
ON0631,Soft Blanket Small,HomeLiving,Soft Blanket,36775,85677,online,0.032,"soft,blanket"
ON0632,Storage Box Limited,HomeLiving,Storage Box,21539,182656,online,0.167,"storage,box"
ON0633,Cutting Board Premium,HomeLiving,Cutting Board,35031,161004,online,0.029,"cutting,board"
ON0634,Mini Trash Bin Premium,HomeLiving,Mini Trash Bin,37393,118221,online,0.196,"mini,trash,bin"
ON0635,Floor Mat Pro,HomeLiving,Floor Mat,26746,228221,online,0.102,"floor,mat"
ON0636,Floor Mat Set,HomeLiving,Floor Mat,10181,157057,online,0.018,"floor,mat"
ON0637,Soft Blanket Premium,HomeLiving,Soft Blanket,30339,39443,online,0.013,"soft,blanket"
ON0638,Laundry Bag Large,HomeLiving,Laundry Bag,24899,106568,online,0.119,"laundry,bag"
ON0639,Pillow Cover Set Set,HomeLiving,Pillow Cover Set,47977,172137,online,0.017,"pillow,cover,set"
ON0640,Mini Trash Bin Pro,HomeLiving,Mini Trash Bin,42656,158848,online,0.01,"mini,trash,bin"
ON0641,Floor Mat Pro,HomeLiving,Floor Mat,23716,236464,online,0.122,"floor,mat"
ON0642,Aesthetic Mug Premium,HomeLiving,Aesthetic Mug,46623,54714,online,0.096,"aesthetic,mug"
ON0643,Floor Mat Set,HomeLiving,Floor Mat,13933,68484,online,0.123,"floor,mat"
ON0644,Wall Shelf V2,HomeLiving,Wall Shelf,10867,25067,online,0.074,"wall,shelf"
ON0645,Cutting Board V2,HomeLiving,Cutting Board,46037,260990,online,0.142,"cutting,board"
ON0646,Wall Shelf Pro,HomeLiving,Wall Shelf,23839,128453,online,0.121,"wall,shelf"
ON0647,Floor Mat Premium,HomeLiving,Floor Mat,22647,65905,online,0.107,"floor,mat"
ON0648,Cutting Board Limited,HomeLiving,Cutting Board,14651,175884,online,0.083,"cutting,board"
ON0649,Mini Trash Bin Set,HomeLiving,Mini Trash Bin,27512,94293,online,0.167,"mini,trash,bin"
ON0650,Soft Blanket Pro,HomeLiving,Soft Blanket,34687,234296,online,0.11,"soft,blanket"
ON0651,Floor Mat,HomeLiving,Floor Mat,33764,271807,online,0.127,"floor,mat"
ON0652,Floor Mat V2,HomeLiving,Floor Mat,10842,201985,online,0.142,"floor,mat"
ON0653,Feather Duster Limited,HomeLiving,Feather Duster,13292,22190,online,0.104,"feather,duster"
ON0654,Scented Candle Small,HomeLiving,Scented Candle,11533,91176,online,0.032,"scented,candle"
ON0655,Feather Duster Limited,HomeLiving,Feather Duster,12420,30577,online,0.194,"feather,duster"
ON0656,Wall Shelf Set,HomeLiving,Wall Shelf,14884,159050,online,0.02,"wall,shelf"
ON0657,Mini Trash Bin Pro,HomeLiving,Mini Trash Bin,23440,245387,online,0.074,"mini,trash,bin"
ON0658,Pillow Cover Set Limited,HomeLiving,Pillow Cover Set,17440,167819,online,0.157,"pillow,cover,set"
ON0659,Wall Shelf Set,HomeLiving,Wall Shelf,46867,257408,online,0.14,"wall,shelf"
ON0660,Pillow Cover Set,HomeLiving,Pillow Cover Set,11066,184128,online,0.156,"pillow,cover,set"
ON0661,LED Strip Light V2,HomeLiving,LED Strip Light,23953,76729,online,0.116,"led,strip,light"
ON0662,Laundry Bag Premium,HomeLiving,Laundry Bag,32924,39083,online,0.118,"laundry,bag"
ON0663,Wall Shelf,HomeLiving,Wall Shelf,19839,101515,online,0.015,"wall,shelf"
ON0664,Soft Blanket V2,HomeLiving,Soft Blanket,26876,47945,online,0.197,"soft,blanket"
ON0665,Pillow Cover Set,HomeLiving,Pillow Cover Set,39310,134413,online,0.13,"pillow,cover,set"
ON0666,Scented Candle Limited,HomeLiving,Scented Candle,10696,226063,online,0.134,"scented,candle"
ON0667,Aesthetic Mug Pro,HomeLiving,Aesthetic Mug,14315,49529,online,0.047,"aesthetic,mug"
ON0668,Cutting Board Pro,HomeLiving,Cutting Board,48557,103942,online,0.133,"cutting,board"
ON0669,Pillow Cover Set Small,HomeLiving,Pillow Cover Set,24334,83959,online,0.198,"pillow,cover,set"
ON0670,Scented Candle Premium,HomeLiving,Scented Candle,25089,171097,online,0.14,"scented,candle"
ON0671,Pillow Cover Set V2,HomeLiving,Pillow Cover Set,38354,273680,online,0.119,"pillow,cover,set"
ON0672,Scented Candle,HomeLiving,Scented Candle,49254,186683,online,0.046,"scented,candle"
ON0673,Pillow Cover Set,HomeLiving,Pillow Cover Set,20837,140662,online,0.182,"pillow,cover,set"
ON0674,Pillow Cover Set,HomeLiving,Pillow Cover Set,34696,102561,online,0.19,"pillow,cover,set"
ON0675,Mini Trash Bin Premium,HomeLiving,Mini Trash Bin,16886,210173,online,0.104,"mini,trash,bin"
ON0676,Laundry Bag Large,HomeLiving,Laundry Bag,18373,122872,online,0.077,"laundry,bag"
ON0677,Mini Trash Bin,HomeLiving,Mini Trash Bin,29288,227858,online,0.074,"mini,trash,bin"
ON0678,Scented Candle Premium,HomeLiving,Scented Candle,42140,176945,online,0.034,"scented,candle"
ON0679,Soft Blanket V2,HomeLiving,Soft Blanket,50000,199285,online,0.012,"soft,blanket"
ON0680,Cutting Board Pro,HomeLiving,Cutting Board,33499,169130,online,0.091,"cutting,board"
ON0681,Aesthetic Mug Small,HomeLiving,Aesthetic Mug,22040,258748,online,0.07,"aesthetic,mug"
ON0682,LED Strip Light V2,HomeLiving,LED Strip Light,16575,66512,online,0.066,"led,strip,light"
ON0683,Feather Duster Large,HomeLiving,Feather Duster,25844,194434,online,0.096,"feather,duster"
ON0684,Water Bottle 1L Pro,HomeLiving,Water Bottle 1L,17543,90075,online,0.051,"water,bottle,1l"
ON0685,Non-stick Frypan V2,HomeLiving,Non-stick Frypan,45835,92415,online,0.137,"non-stick,frypan"
ON0686,Laundry Bag V2,HomeLiving,Laundry Bag,20372,105583,online,0.155,"laundry,bag"
ON0687,Pillow Cover Set Set,HomeLiving,Pillow Cover Set,28122,206368,online,0.143,"pillow,cover,set"
ON0688,Water Bottle 1L Large,HomeLiving,Water Bottle 1L,18778,145165,online,0.152,"water,bottle,1l"
ON0689,LED Strip Light Pro,HomeLiving,LED Strip Light,46825,150116,online,0.15,"led,strip,light"
ON0690,Water Bottle 1L V2,HomeLiving,Water Bottle 1L,47984,200717,online,0.026,"water,bottle,1l"
ON0691,Pillow Cover Set Pro,HomeLiving,Pillow Cover Set,12367,94434,online,0.149,"pillow,cover,set"
ON0692,Floor Mat Large,HomeLiving,Floor Mat,13829,53532,online,0.075,"floor,mat"
ON0693,Scented Candle Large,HomeLiving,Scented Candle,48934,122491,online,0.038,"scented,candle"
ON0694,Desk Organizer Large,HomeLiving,Desk Organizer,17703,201329,online,0.079,"desk,organizer"
ON0695,Laundry Bag V2,HomeLiving,Laundry Bag,44807,259855,online,0.124,"laundry,bag"
ON0696,Mini Trash Bin V2,HomeLiving,Mini Trash Bin,30739,59779,online,0.018,"mini,trash,bin"
ON0697,Storage Box Set,HomeLiving,Storage Box,21917,156132,online,0.152,"storage,box"
ON0698,Laundry Bag V2,HomeLiving,Laundry Bag,12006,43464,online,0.141,"laundry,bag"
ON0699,Wall Shelf V2,HomeLiving,Wall Shelf,31466,149948,online,0.106,"wall,shelf"
ON0700,Laundry Bag,HomeLiving,Laundry Bag,38072,223986,online,0.145,"laundry,bag"
ON0701,Soft Blanket V2,HomeLiving,Soft Blanket,29958,173897,online,0.07,"soft,blanket"
ON0702,Desk Organizer V2,HomeLiving,Desk Organizer,37011,58792,online,0.115,"desk,organizer"
ON0703,Non-stick Frypan V2,HomeLiving,Non-stick Frypan,21797,165128,online,0.037,"non-stick,frypan"
ON0704,Feather Duster Premium,HomeLiving,Feather Duster,44335,190157,online,0.066,"feather,duster"
ON0705,Cutting Board Set,HomeLiving,Cutting Board,36730,223512,online,0.025,"cutting,board"
ON0706,Desk Organizer V2,HomeLiving,Desk Organizer,45882,141411,online,0.014,"desk,organizer"
ON0707,LED Strip Light Pro,HomeLiving,LED Strip Light,38762,145917,online,0.029,"led,strip,light"
ON0708,Aesthetic Mug V2,HomeLiving,Aesthetic Mug,14615,112886,online,0.14,"aesthetic,mug"
ON0709,Wall Shelf V2,HomeLiving,Wall Shelf,36265,151160,online,0.16,"wall,shelf"
ON0710,Storage Box Large,HomeLiving,Storage Box,17016,223232,online,0.037,"storage,box"
ON0711,LED Strip Light Limited,HomeLiving,LED Strip Light,40579,170642,online,0.095,"led,strip,light"
ON0712,Floor Mat Limited,HomeLiving,Floor Mat,40753,187468,online,0.185,"floor,mat"
ON0713,Scented Candle,HomeLiving,Scented Candle,29291,264401,online,0.116,"scented,candle"
ON0714,Desk Organizer Small,HomeLiving,Desk Organizer,25556,273764,online,0.051,"desk,organizer"
ON0715,Floor Mat Limited,HomeLiving,Floor Mat,26689,173217,online,0.064,"floor,mat"
ON0716,Floor Mat,HomeLiving,Floor Mat,34545,219497,online,0.185,"floor,mat"
ON0717,Scented Candle,HomeLiving,Scented Candle,30438,141772,online,0.106,"scented,candle"
ON0718,Mini Trash Bin Limited,HomeLiving,Mini Trash Bin,37715,54993,online,0.054,"mini,trash,bin"
ON0719,Aesthetic Mug Set,HomeLiving,Aesthetic Mug,13848,119101,online,0.184,"aesthetic,mug"
ON0720,Laundry Bag Set,HomeLiving,Laundry Bag,45705,159795,online,0.171,"laundry,bag"
ON0721,Aesthetic Mug Pro,HomeLiving,Aesthetic Mug,24384,226385,online,0.166,"aesthetic,mug"
ON0722,Desk Organizer Pro,HomeLiving,Desk Organizer,20350,67965,online,0.115,"desk,organizer"
ON0723,LED Strip Light Pro,HomeLiving,LED Strip Light,14187,208026,online,0.048,"led,strip,light"
ON0724,Storage Box Limited,HomeLiving,Storage Box,27973,194844,online,0.143,"storage,box"
ON0725,Non-stick Frypan Small,HomeLiving,Non-stick Frypan,16989,62525,online,0.175,"non-stick,frypan"
ON0726,Water Bottle 1L Small,HomeLiving,Water Bottle 1L,15345,211389,online,0.16,"water,bottle,1l"
ON0727,Non-stick Frypan Pro,HomeLiving,Non-stick Frypan,48356,221705,online,0.183,"non-stick,frypan"
ON0728,Soft Blanket,HomeLiving,Soft Blanket,49262,284923,online,0.089,"soft,blanket"
ON0729,Non-stick Frypan Limited,HomeLiving,Non-stick Frypan,15005,36354,online,0.039,"non-stick,frypan"
ON0730,Scented Candle Premium,HomeLiving,Scented Candle,25751,201372,online,0.152,"scented,candle"
ON0731,Laundry Bag V2,HomeLiving,Laundry Bag,28797,276065,online,0.118,"laundry,bag"
ON0732,LED Strip Light Pro,HomeLiving,LED Strip Light,15703,244215,online,0.039,"led,strip,light"
ON0733,LED Strip Light,HomeLiving,LED Strip Light,21986,217320,online,0.185,"led,strip,light"
ON0734,Desk Organizer Premium,HomeLiving,Desk Organizer,17369,222960,online,0.029,"desk,organizer"
ON0735,Pillow Cover Set Large,HomeLiving,Pillow Cover Set,34551,279869,online,0.04,"pillow,cover,set"
ON0736,Aesthetic Mug Large,HomeLiving,Aesthetic Mug,33464,44386,online,0.13,"aesthetic,mug"
ON0737,Water Bottle 1L Set,HomeLiving,Water Bottle 1L,49101,162557,online,0.185,"water,bottle,1l"
ON0738,Wall Shelf Premium,HomeLiving,Wall Shelf,49037,112079,online,0.095,"wall,shelf"
ON0739,Soft Blanket Large,HomeLiving,Soft Blanket,37727,255997,online,0.08,"soft,blanket"
ON0740,Scented Candle V2,HomeLiving,Scented Candle,40597,73187,online,0.176,"scented,candle"
ON0741,Wall Shelf Small,HomeLiving,Wall Shelf,19581,36248,online,0.083,"wall,shelf"
ON0742,Pillow Cover Set Limited,HomeLiving,Pillow Cover Set,25513,256566,online,0.091,"pillow,cover,set"
ON0743,Aesthetic Mug Small,HomeLiving,Aesthetic Mug,35230,159994,online,0.086,"aesthetic,mug"
ON0744,Desk Organizer Limited,HomeLiving,Desk Organizer,26268,71444,online,0.048,"desk,organizer"
ON0745,Cutting Board,HomeLiving,Cutting Board,17119,191474,online,0.077,"cutting,board"
ON0746,Feather Duster,HomeLiving,Feather Duster,38320,138073,online,0.189,"feather,duster"
ON0747,Wall Shelf V2,HomeLiving,Wall Shelf,37600,247984,online,0.116,"wall,shelf"
ON0748,Pillow Cover Set Premium,HomeLiving,Pillow Cover Set,40424,169970,online,0.061,"pillow,cover,set"
ON0749,Scented Candle,HomeLiving,Scented Candle,32895,263077,online,0.06,"scented,candle"
ON0750,Feather Duster Pro,HomeLiving,Feather Duster,47843,269209,online,0.053,"feather,duster"
ON0751,Wet Wipes,FMCG_Online,Wet Wipes,30113,133282,online,0.069,"wet,wipes"
ON0752,Energy Drink Bottle,FMCG_Online,Energy Drink Bottle,24671,126145,online,0.091,"energy,drink,bottle"
ON0753,Wet Wipes Set,FMCG_Online,Wet Wipes,31467,238471,online,0.025,"wet,wipes"
ON0754,Energy Drink Bottle V2,FMCG_Online,Energy Drink Bottle,36758,237464,online,0.171,"energy,drink,bottle"
ON0755,Energy Drink Bottle,FMCG_Online,Energy Drink Bottle,24001,56024,online,0.106,"energy,drink,bottle"
ON0756,Toilet Cleaner Large,FMCG_Online,Toilet Cleaner,17834,43985,online,0.023,"toilet,cleaner"
ON0757,Granola Pack Limited,FMCG_Online,Granola Pack,11247,90716,online,0.131,"granola,pack"
ON0758,Tissue Box Set,FMCG_Online,Tissue Box,48136,81740,online,0.047,"tissue,box"
ON0759,Toilet Cleaner Large,FMCG_Online,Toilet Cleaner,34552,153522,online,0.116,"toilet,cleaner"
ON0760,Instant Oatmeal Set,FMCG_Online,Instant Oatmeal,43267,257816,online,0.1,"instant,oatmeal"
ON0761,Instant Oatmeal Set,FMCG_Online,Instant Oatmeal,36428,228352,online,0.17,"instant,oatmeal"
ON0762,Tissue Box Set,FMCG_Online,Tissue Box,33836,114566,online,0.108,"tissue,box"
ON0763,Instant Oatmeal Large,FMCG_Online,Instant Oatmeal,11305,53159,online,0.051,"instant,oatmeal"
ON0764,Toilet Cleaner Set,FMCG_Online,Toilet Cleaner,26661,65553,online,0.172,"toilet,cleaner"
ON0765,Granola Pack Premium,FMCG_Online,Granola Pack,31214,61128,online,0.093,"granola,pack"
ON0766,Multi-vitamin Bottle Pro,FMCG_Online,Multi-vitamin Bottle,35434,121224,online,0.191,"multi-vitamin,bottle"
ON0767,Granola Pack,FMCG_Online,Granola Pack,28986,192369,online,0.104,"granola,pack"
ON0768,Dishwashing Liquid Pro,FMCG_Online,Dishwashing Liquid,22777,201942,online,0.121,"dishwashing,liquid"
ON0769,Cooking Oil Premium 1L V2,FMCG_Online,Cooking Oil Premium 1L,32669,126165,online,0.171,"cooking,oil,premium,1l"
ON0770,Wet Wipes Premium,FMCG_Online,Wet Wipes,15234,210877,online,0.05,"wet,wipes"
ON0771,Baby Diapers Pack Premium,FMCG_Online,Baby Diapers Pack,22480,39912,online,0.135,"baby,diapers,pack"
ON0772,Tissue Box V2,FMCG_Online,Tissue Box,13935,39370,online,0.143,"tissue,box"
ON0773,Baby Diapers Pack Small,FMCG_Online,Baby Diapers Pack,34198,74994,online,0.093,"baby,diapers,pack"
ON0774,Chocolate Spread Large,FMCG_Online,Chocolate Spread,36026,224679,online,0.161,"chocolate,spread"
ON0775,Liquid Detergent,FMCG_Online,Liquid Detergent,14753,19945,online,0.114,"liquid,detergent"
ON0776,Cooking Oil Premium 1L Pro,FMCG_Online,Cooking Oil Premium 1L,47364,78872,online,0.072,"cooking,oil,premium,1l"
ON0777,Honey 250ml Set,FMCG_Online,Honey 250ml,31730,264618,online,0.115,"honey,250ml"
ON0778,Multi-vitamin Bottle V2,FMCG_Online,Multi-vitamin Bottle,21121,235328,online,0.185,"multi-vitamin,bottle"
ON0779,Tissue Box V2,FMCG_Online,Tissue Box,15930,235782,online,0.199,"tissue,box"
ON0780,Baby Diapers Pack Pro,FMCG_Online,Baby Diapers Pack,46662,284324,online,0.069,"baby,diapers,pack"
ON0781,Instant Oatmeal,FMCG_Online,Instant Oatmeal,21457,216300,online,0.139,"instant,oatmeal"
ON0782,Baby Diapers Pack Pro,FMCG_Online,Baby Diapers Pack,16486,166747,online,0.082,"baby,diapers,pack"
ON0783,Energy Drink Bottle Limited,FMCG_Online,Energy Drink Bottle,24231,172351,online,0.052,"energy,drink,bottle"
